TSC,CPU,DOM,vCPU,UOPS_RETIRED.ALL,UOPS_ISSUED.ANY,UOPS_ISSUED.ANY-stalls,RESOURCE_STALLS.ANY
23657624837374,2,5,0,233525283,209347270,33301177,19301385
23657401742888,3,6,0,247111053,217543793,35915816,25432055
23657503515904,3,6,0,252281305,222368770,34281395,23943788
23657605290108,3,6,0,254076916,224339239,33717406,24822205
23657707062980,3,6,0,248238036,219000276,35394113,24817574
23657712723660,0,0,0,76846,72873,222639,7015
23657734554732,0,32767,0,0,0,704725,0
23657734825484,0,0,0,60791,63631,184551,6865
23657794275268,0,32767,0,0,0,1652871,0
23657794544708,0,0,0,59062,61211,184070,7923
23657804252496,0,32767,0,0,0,415404,0
23657804380868,0,0,0,11374,11663,64129,3469
23657853814660,0,32767,0,0,0,1345744,0
23657854081124,0,0,0,59333,61368,181576,8620
23657888190212,0,32767,0,0,0,1007000,0
23657888367452,0,0,0,10331,11267,112058,1193
23657913257472,0,32767,0,0,0,866379,0
23657913525296,0,0,0,59212,61047,182879,9319
23657972552148,0,32767,0,0,0,1652472,0
23657972820576,0,0,0,59211,60657,183262,7750
23658031920464,0,32767,0,0,0,1753407,0
23658032196276,0,0,0,59438,61743,189525,7959
23658052290664,0,32767,0,0,0,558790,0
23657770369022,1,4,0,239966740,215228123,34386250,27603367
23657872142158,1,4,1,240383080,215459137,34332161,27640465
23657973915474,1,4,0,240216864,215447646,34317088,27559661
23657726609466,2,5,0,232899896,208604593,33447015,19343167
23657828382602,2,5,0,232557113,208307852,33495022,19196170
23657930155726,2,5,0,232910823,208514976,33424391,19464644
23658031964594,2,5,0,233566899,209550170,33277224,19400206
23657808901608,3,6,0,248868808,219235454,35297038,24854383
23657910608556,3,6,0,257475598,227254644,32617785,23873719
23658012382240,3,6,0,250852659,220471801,35036432,25097095
23658052639660,0,0,0,83471,78981,257101,8613
23658091483252,0,32767,0,0,0,1112315,0
23658091754268,0,0,0,59498,61739,185492,7625
23658122285734,0,32767,0,0,0,965781,0
23658122568586,0,0,0,59621,62095,197773,9753
23658135311878,0,32767,0,0,0,418871,0
23658135660166,0,0,0,35236,39695,216804,12218
23658136123028,0,32767,0,0,0,50410,0
23658136228824,0,0,0,4676,4872,44335,43
23658143488918,0,32767,0,0,0,169003,0
23658143642906,0,0,0,24428,24778,84784,4503
23658151490892,0,32767,0,0,0,287608,0
23658151790760,0,0,0,57437,60173,215375,10733
23658181729616,0,32767,0,0,0,830812,0
23658182025580,0,0,0,60418,61698,210932,11174
23658211861066,0,32767,0,0,0,967721,0
23658212210154,0,0,0,58918,62701,263345,17652
23658267765356,0,32767,0,0,0,1635750,0
23658268135064,0,0,0,53298,59667,285188,25417
23658272036696,0,32767,0,0,0,47892,0
23658272424832,0,0,0,59227,61616,302721,8331
23658321679236,0,32767,0,0,0,1348609,0
23658321912252,0,0,0,32055,34910,158867,7425
23658331735636,0,32767,0,0,0,312925,0
23658332001844,0,0,0,58538,60676,181192,6431
23658391307072,0,32767,0,0,0,1773497,0
23658391578140,0,0,0,58375,60137,186134,8961
23658392195556,0,32767,0,0,0,25224,0
23658075687698,1,4,1,240393040,215585682,34266854,27517034
23658135674502,1,4,0,134812674,121314403,21635070,14857750
23658175916018,1,4,1,94847172,85066922,13567430,10813097
23658176533422,1,4,0,462972,462817,360512,259
23658181466258,1,4,1,4825119,4823281,3064448,3165
23658199501726,1,4,0,29006215,25561625,10227796,4657784
23658301272162,1,4,1,239822192,215355514,34270711,27205847
23658133707226,2,5,0,231041444,205858703,35348823,21545126
23658235478234,2,5,0,230391320,206694436,34144340,19363377
23658337248714,2,5,0,233024124,208652450,33400332,18607280
23658114154992,3,6,0,249761397,219862092,35186802,24984683
23658215929516,3,6,0,250364205,220751153,34599971,24216054
23658317702236,3,6,0,251826368,222164863,34438241,25086485
23658392510228,0,0,0,82419,75443,224831,6287
23658432124408,0,32767,0,0,0,1063733,0
23658432377084,0,0,0,35669,41083,175962,13847
23658450775012,0,32767,0,0,0,568875,0
23658451051548,0,0,0,59639,61709,190747,7233
23658510174468,0,32767,0,0,0,1768867,0
23658510443604,0,0,0,59307,61562,183745,8037
23658569563188,0,32767,0,0,0,1650105,0
23658569838808,0,0,0,59373,61308,190720,7664
23658628943120,0,32767,0,0,0,1743032,0
23658629219416,0,0,0,59329,61054,191409,9023
23658688250604,0,32767,0,0,0,1644547,0
23658688631380,0,0,0,59559,60847,295600,7590
23658732085564,0,32767,0,0,0,1237409,0
23658403044790,1,4,0,240360950,215422563,34223475,27285471
23658504817302,1,4,1,239818976,214983267,34339863,27369262
23658606590126,1,4,0,240031890,215426091,34249641,27327501
23658708363750,1,4,1,239833842,215084351,34329155,27422004
23658439022182,2,5,0,233498926,208944249,33309102,18544610
23658540795202,2,5,0,233801497,209021337,33247567,18588534
23658642568706,2,5,0,232984970,208460172,33398554,18808065
23658419475800,3,6,0,249763130,219691523,35222601,25018249
23658521248672,3,6,0,252108676,221522109,34659963,24687976
23658623022536,3,6,0,256361057,226108018,33034103,24341117
23658724795472,3,6,0,250798704,220458199,35045494,25130571
23658732389560,0,0,0,74523,70890,215667,6344
23658747496832,0,32767,0,0,0,441756,0
23658747766044,0,0,0,60022,62940,183452,7392
23658760881392,0,32767,0,0,0,448345,0
23658761062036,0,0,0,10149,11342,115619,1858
23658806744680,0,32767,0,0,0,1267139,0
23658807106228,0,0,0,59312,61603,276578,7483
23658836460620,0,32767,0,0,0,838612,0
23658837164120,0,0,0,245972,250442,544124,48758
23658849109672,0,32767,0,0,0,315990,0
23658849267032,0,0,0,24762,24581,87352,3713
23658867763428,0,32767,0,0,0,552145,0
23658868028672,0,0,0,58258,60376,180374,5953
23658871828346,0,32767,0,0,0,174426,0
23658872017510,0,0,0,26267,27593,117630,4020
23658929148264,0,32767,0,0,0,1613759,0
23658929427724,0,0,0,59454,61825,193818,8452
23658958489050,0,32767,0,0,0,962263,0
23658958767826,0,0,0,59881,62120,193119,7464
23658990587814,0,32767,0,0,0,802469,0
23658990943662,0,0,0,59993,63508,270166,17406
23659052512176,0,32767,0,0,0,1758417,0
23659052908132,0,0,0,59009,61228,310591,9491
23659071955040,0,32767,0,0,0,567888,0
23658810136514,1,4,0,240191538,215314641,34302455,27470112
23658911909142,1,4,1,239730583,215318419,34294877,27293147
23659013682834,1,4,0,239567876,214947725,34401776,27424162
23658744341134,2,5,0,233653817,209196412,33483527,20050615
23658846114086,2,5,0,234575002,210000460,33394861,20410587
23658947887526,2,5,0,233985488,209217034,33265962,18877194
23659049663474,2,5,0,227537735,202916637,35977909,21381238
23658826569304,3,6,0,251045956,220643292,34972008,25118214
23658928342548,3,6,0,256730795,226764946,32768820,24078991
23659030115544,3,6,0,247492244,217916768,35714656,25424508
23659072316852,0,0,0,84997,80689,269151,8283
23659113968152,0,32767,0,0,0,1130237,0
23659114357592,0,0,0,59666,61648,304939,7886
23659175488980,0,32767,0,0,0,1619489,0
23659175869516,0,0,0,59021,60479,296038,8343
23659225353392,0,32767,0,0,0,1388801,0
23659225645556,0,0,0,60694,63107,206466,10175
23659239040642,0,32767,0,0,0,399968,0
23659239333826,0,0,0,58605,55997,211979,15600
23659302644956,0,32767,0,0,0,1746935,0
23659302955704,0,0,0,59063,61358,225689,12538
23659367730384,0,32767,0,0,0,1885209,0
23659368022556,0,0,0,59177,61506,207084,11167
23659411889568,0,32767,0,0,0,1248938,0
23659106146434,1,4,1,211287138,190145777,32537168,23444895
23659207920450,1,4,0,240306370,215424426,34272027,27409869
23659214640750,1,4,0,15723378,14070287,2252293,1769251
23659215253346,1,4,1,462162,461893,389165,292
23659220169738,1,4,0,4816400,4814721,3051752,486
23659225116402,1,4,1,4835762,4833274,3074765,869
23659326896054,1,4,0,233838739,208336904,37010105,28179139
23659151434522,2,5,0,232735033,208355041,33414281,19475059
23659253208578,2,5,0,233137352,208579787,33413496,19362802
23659354980122,2,5,0,233429429,208877706,33317065,19754297
23659131888216,3,6,0,248518293,218986031,35383570,25090279
23659233663516,3,6,0,254721954,225357366,33128972,23994828
23659335435756,3,6,0,246519553,217059893,35858014,25680436
23659412331832,0,0,0,75725,71866,353218,7735
23659436474178,0,32767,0,0,0,713177,0
23659436759666,0,0,0,60994,63553,199269,7832
23659441965596,0,32767,0,0,0,181569,0
23659442223068,0,0,0,59380,61028,172068,6364
23659486883460,0,32767,0,0,0,1238590,0
23659487140380,0,0,0,23140,24351,186793,14401
23659500446608,0,32767,0,0,0,436100,0
23659500561820,0,0,0,9555,9677,50812,983
23659505336356,0,32767,0,0,0,179470,0
23659505660252,0,0,0,57533,59750,239591,14712
23659572366420,0,32767,0,0,0,1887479,0
23659572668476,0,0,0,58929,60913,216954,10812
23659626431976,0,32767,0,0,0,1654409,0
23659626912004,0,0,0,65517,75794,388409,38836
23659630454458,0,32767,0,0,0,173628,0
23659635423722,0,0,0,4123104,3755279,3665751,767530
23659637962182,0,32767,0,0,0,68080,0
23659638359142,0,0,0,59809,64212,309896,21849
23659658332348,0,32767,0,0,0,688135,0
23659658760408,0,0,0,61690,65135,340950,22573
23659705423200,0,32767,0,0,0,1259902,0
23659705953340,0,0,0,59635,63592,444441,25409
23659751899048,0,32767,0,0,0,1230781,0
23659428665254,1,4,1,240672440,215436592,34172922,26945807
23659530441358,1,4,0,241137645,215648222,34160619,27084318
23659632210822,1,4,1,240825975,215499867,34180573,26930029
23659652395250,1,4,0,40557097,36633441,8341551,4012109
23659652526998,1,4,1,9074,8282,69553,1700
23659653141054,1,4,0,463579,463051,389596,29
23659658092278,1,4,1,4817572,4817035,3081999,230
23659456761130,2,5,0,227446410,202697640,36025491,21287210
23659558526534,2,5,0,232089648,208014254,33596485,18732991
23659660302390,2,5,0,232239646,208577642,33482373,18502333
23659437208052,3,6,0,253706521,224378985,33227332,24421674
23659538982192,3,6,0,244393173,215871875,36034437,25730370
23659640755708,3,6,0,250991770,221962929,34011565,24222290
23659742530128,3,6,0,243275675,215214696,36285106,26122885
23659752279436,0,0,0,85787,81737,287371,10795
23659773257084,0,32767,0,0,0,703625,0
23659773540716,0,0,0,61243,63974,197455,8588
23659842145228,0,32767,0,0,0,1903101,0
23659842419228,0,0,0,60531,62773,188178,8336
23659913716600,0,32767,0,0,0,2162807,0
23659913983080,0,0,0,60815,61974,180977,8536
23659950211768,0,32767,0,0,0,984582,0
23659950405912,0,0,0,11520,15225,127306,4586
23659989183164,0,32767,0,0,0,1121127,0
23659989567712,0,0,0,60588,62853,298642,9505
23660029659872,0,32767,0,0,0,1133247,0
23660029831344,0,0,0,22546,22536,102256,6230
23660045291136,0,32767,0,0,0,452527,0
23660045444992,0,0,0,11806,14433,87465,2105
23660084216220,0,32767,0,0,0,1253466,0
23660084480876,0,0,0,58702,60728,179660,9086
23660091845300,0,32767,0,0,0,182558,0
23659759866494,1,4,0,232796569,207692112,37194404,28530244
23659861682158,1,4,1,239419447,215026428,34280447,27260737
23659963409670,1,4,0,239670997,214807317,34293879,27405401
23660065182938,1,4,1,239523406,214774977,34337916,27364243
23659762073102,2,5,0,232075382,207980639,33631295,18948508
23659863845646,2,5,0,232341479,208184120,33566216,19014941
23659965711394,2,5,0,233324168,208798298,33350132,18563610
23660067391438,2,5,0,232309477,207993871,33465371,18844133
23659844301324,3,6,0,251640826,222767463,33650948,24163830
23659946075316,3,6,0,245308889,217391840,35406106,25337524
23660047848644,3,6,0,247527990,220139085,34112898,25070865
23660092133160,0,0,0,73464,69561,200156,5584
23660163029000,0,32767,0,0,0,2042125,0
23660163316048,0,0,0,60221,62553,201047,9700
23660245964404,0,32767,0,0,0,2436313,0
23660246248948,0,0,0,59805,62603,198974,10134
23660260331386,0,32767,0,0,0,398871,0
23660260461278,0,0,0,18054,17536,63693,4698
23660358544204,0,32767,0,0,0,2845429,0
23660358810996,0,0,0,59886,62490,181033,8221
23660431613220,0,32767,0,0,0,2016438,0
23660166956170,1,4,0,239498738,215123085,34366831,27380757
23660268728810,1,4,1,239812618,215350223,34247343,27259555
23660370413754,1,4,0,240180085,215271752,34246437,27449052
23660169165170,2,5,0,232147098,208177609,33597797,19068704
23660270937562,2,5,0,231980972,208065035,33594723,18857418
23660372621854,2,5,0,232621932,208503397,33405421,18562363
23660149622128,3,6,0,248243504,221208933,33855055,24743473
23660251396236,3,6,0,246255802,219255454,34595685,24347768
23660353079876,3,6,0,245409245,219429510,33834414,25881823
23660431968852,0,0,0,84496,80193,263364,8590
23660460400380,0,32767,0,0,0,843746,0
23660460674376,0,0,0,60016,62934,188415,8511
23660461966270,0,32767,0,0,0,49051,0
23660462343290,0,0,0,65298,66066,288658,7369
23660534959392,0,32767,0,0,0,2021200,0
23660535787468,0,0,0,245967,252134,668400,60262
23660545211792,0,32767,0,0,0,315375,0
23660545374624,0,0,0,25884,26076,92269,4691
23660568767496,0,32767,0,0,0,701668,0
23660569071988,0,0,0,58787,62170,219238,12898
23660569794548,0,32767,0,0,0,25486,0
23660569948496,0,0,0,25996,25203,85463,3872
23660690917452,0,32767,0,0,0,3415386,0
23660691246952,0,0,0,60839,64858,242923,13253
23660747819178,0,32767,0,0,0,1657331,0
23660748117618,0,0,0,60962,63416,212434,9885
23660771536788,0,32767,0,0,0,681115,0
23660472196326,1,4,1,239897270,215162455,34324363,27401395
23660573961190,1,4,0,239522979,214773878,34372628,27401550
23660675733618,1,4,1,234276839,210771613,35376688,26200247
23660741941342,1,4,0,149609307,134509580,23722454,16569072
23660742047010,1,4,1,9564,8577,43696,742
23660742655106,1,4,0,463553,463070,383871,373
23660747573790,1,4,1,4822929,4820504,3051662,417
23660474399382,2,5,0,227908798,203153023,35930543,20639613
23660576170694,2,5,0,231440113,207343769,33894317,19752854
23660677941818,2,5,0,232277720,207891284,33631487,19552708
23660454853152,3,6,0,244354923,217655479,34616290,25484619
23660556627024,3,6,0,241722516,215445221,35200163,25913060
23660658400512,3,6,0,241253057,215284645,35234895,25965238
23660760269220,3,6,0,239637869,214164345,35457861,26312934
23660771886684,0,0,0,74200,70190,261891,8582
23660895060502,0,32767,0,0,0,3508170,0
23660895397218,0,0,0,60036,63657,250595,16288
23660986837480,0,32767,0,0,0,2588017,0
23660987452104,0,0,0,65795,76419,522407,42103
23660990993452,0,32767,0,0,0,51115,0
23660996049228,0,0,0,4139285,3776145,3742495,767051
23661027116502,0,32767,0,0,0,1007814,0
23661027500310,0,0,0,61290,66706,296459,19893
23661040247124,0,32767,0,0,0,448943,0
23661040591104,0,0,0,61215,64592,257670,17404
23661111452148,0,32767,0,0,0,2025149,0
23660849351550,1,4,0,234497118,209115927,36539926,27380002
23660951123958,1,4,1,240958782,215503337,33950546,26382375
23661004388950,1,4,0,118646659,106739332,19337235,12613538
23661004503630,1,4,1,6925,6135,53505,1470
23661005125694,1,4,0,467548,467373,393166,284
23661039290222,1,4,1,73344063,66235826,12868575,7523402
23661039412910,1,4,0,11865,11488,59710,460
23661040020398,1,4,1,463604,463241,350957,181
23661058005502,1,4,0,28972259,25531029,10183309,4631044
23660779714770,2,5,0,232900157,208325833,33536652,19740007
23660881487994,2,5,0,233218066,208647104,33471018,19709105
23660983261246,2,5,0,233051434,208495722,33492610,19662407
23661085038214,2,5,0,226419195,201918784,36350292,21319268
23660861944592,3,6,0,241425448,217066586,33918823,26348774
23660963719432,3,6,0,235172071,210370273,36438504,27503276
23661065491696,3,6,0,240488878,215965915,34289727,26840861
23661111869456,0,0,0,86322,83446,323972,15426
23661196549036,0,32767,0,0,0,2452719,0
23661196679472,0,0,0,11198,11759,65496,4422
23661253973388,0,32767,0,0,0,1658667,0
23661254293360,0,0,0,60956,64303,233567,13407
23661384678896,0,32767,0,0,0,3723913,0
23661384948848,0,0,0,32129,36198,195068,12370
23661451430112,0,32767,0,0,0,1893489,0
23661159775530,1,4,1,239831507,215541182,34249331,27264196
23661261548826,1,4,0,240230089,215744962,34193884,27214857
23661363321638,1,4,1,239822232,215321862,34294561,27316837
23661186808070,2,5,0,231928457,207880897,33681380,19230688
23661288581006,2,5,0,232240514,208045049,33648156,19477290
23661390353102,2,5,0,232316452,208198403,33569918,19281241
23661167263372,3,6,0,240668354,216075492,34229541,27008606
23661269039348,3,6,0,234872857,209716807,36610339,27987812
23661370809848,3,6,0,241553963,216563747,34174791,27034832
23661451725472,0,0,0,74827,71216,206430,5271
23661717585448,0,32767,0,0,0,7485527,0
23661717806008,0,0,0,33030,35532,146691,6773
23661789461364,0,32767,0,0,0,2046596,0
23661789776744,0,0,0,59512,63181,229335,12865
23661791292768,0,32767,0,0,0,164778,0
23661465093962,1,4,0,240145445,215720665,34192884,27316231
23661566867038,1,4,1,240013006,215514507,34254656,27367764
23661668641194,1,4,0,239924205,215475346,34282362,27417594
23661770412038,1,4,1,240028908,215555659,34234018,27318870
23661492126038,2,5,0,232733574,208347753,33482314,19173192
23661593899218,2,5,0,232511953,208186294,33501323,19191259
23661695672010,2,5,0,232481602,207999260,33576046,19550164
23661472583904,3,6,0,241691932,217273616,33978669,26851750
23661574355560,3,6,0,241065316,216393030,34286567,27244804
23661676128140,3,6,0,241541204,216192002,34243935,27399583
23661777901436,3,6,0,240896135,215993346,34302264,27410173
23661791535216,0,0,0,72138,66753,155025,4012
23661826160336,0,32767,0,0,0,992824,0
23661826425260,0,0,0,35972,41730,187932,14741
23661918798416,0,32767,0,0,0,2552621,0
23661923011904,0,0,0,1889489,1949774,3468275,694568
23661929303684,0,32767,0,0,0,337672,0
23661929466464,0,0,0,31734,31435,90087,4811
23661937257032,0,32767,0,0,0,177496,0
23661937543624,0,0,0,56280,59941,202053,10682
23661942863942,0,32767,0,0,0,276994,0
23661943014878,0,0,0,30821,30868,79228,4294
23661953437774,0,32767,0,0,0,271835,0
23661953675426,0,0,0,56725,55455,156860,9407
23661956430250,0,32767,0,0,0,21138,0
23661956562890,0,0,0,24120,22758,65034,6473
23662131108328,0,32767,0,0,0,4909236,0
23661872185714,1,4,0,240109557,215544703,34253531,27378445
23661973961382,1,4,1,239843150,215441964,34264016,27251718
23662075731858,1,4,0,240433021,215827769,34192145,27370929
23662100944486,1,4,1,52642033,47813950,9885663,5394410
23662123625894,1,4,0,53376389,47957892,7616549,6036217
23662124234590,1,4,1,462139,461866,385137,207
23662129155506,1,4,0,4822961,4820501,3053659,475
23661797445762,2,5,0,232016572,207701709,33665444,19575359
23661899218470,2,5,0,232896572,208310464,33476806,19287199
23662000995110,2,5,0,226480303,202111409,36244836,21173814
23662102764934,2,5,0,232322153,207872237,33625415,19698059
23661879677476,3,6,0,238185365,213095160,35559757,26295682
23661981450944,3,6,0,236895504,212157932,35795358,26554856
23662083221384,3,6,0,240506728,216481059,34078559,26590921
23662131518916,0,0,0,84504,80426,318012,11688
23662134329284,0,32767,0,0,0,173356,0
23662134644716,0,0,0,61270,64023,229292,13095
23662233901236,0,32767,0,0,0,2842910,0
23662234664480,0,0,0,257242,264059,599717,63381
23662241402776,0,32767,0,0,0,304092,0
23662241562556,0,0,0,24028,24250,89585,5481
23662267837040,0,32767,0,0,0,716237,0
23662273229692,0,0,0,7486996,7442838,2800330,638912
23662277471724,0,32767,0,0,0,186545,0
23662277636344,0,0,0,8810,9762,100017,815
23662282107942,0,32767,0,0,0,193725,0
23662282258166,0,0,0,27699,26874,79144,2019
23662291186566,0,32767,0,0,0,289870,0
23662291449542,0,0,0,55677,58514,180052,9911
23662295667190,0,32767,0,0,0,138513,0
23662295778402,0,0,0,24479,22750,44002,2454
23662347552096,0,32767,0,0,0,1460922,0
23662347921444,0,0,0,54415,61433,284088,27111
23662427491380,0,32767,0,0,0,2285375,0
23662427790748,0,0,0,60447,63077,213303,10035
23662471079392,0,32767,0,0,0,1258054,0
23662134088666,1,4,1,4828563,4827340,3063524,267
23662147155754,1,4,0,24133608,20698564,7079085,4591164
23662147769078,1,4,1,462204,461989,389669,0
23662249545482,1,4,0,240267318,215908711,34092186,27074341
23662351318126,1,4,1,239808584,215407330,34228148,27270018
23662453091746,1,4,0,240014909,215594743,34206763,27260284
23662204538110,2,5,0,232515411,207902588,33640365,20171076
23662306311234,2,5,0,232279456,207784397,33645885,19893598
23662408084382,2,5,0,232344630,208130907,33575532,19502892
23662184994628,3,6,0,240120804,216256532,34212978,26715076
