TSC,CPU,DOM,vCPU,PKG,PP0,PP1,DRAM
23652060586056,3,6,0,2374770560,774577092,162235765,0
23652060649376,3,6,0,2374770560,774577092,162235765,0
23652060712744,3,6,0,2374770560,774577092,162235765,0
23652060776600,3,6,0,2374770560,774577092,162235765,0
23652060840048,3,6,0,2374770560,774577092,162235765,0
23652060970736,3,6,0,2374770560,774577092,162235765,0
23652061037092,3,6,0,2374770560,774577092,162235765,0
23652061100692,3,6,0,2374770560,774577092,162235765,0
23652061164272,3,6,0,2374770560,774577092,162235765,0
23652061227808,3,6,0,2374770560,774577092,162235765,0
23652061291212,3,6,0,2374770560,774577092,162235765,0
23652061354656,3,6,0,2374770560,774577092,162235765,0
23652061418028,3,6,0,2374770560,774577092,162235765,0
23652061481560,3,6,0,2374770560,774577092,162235765,0
23652061544936,3,6,0,2374770560,774577092,162235765,0
23652061608636,3,6,0,2374770560,774577092,162235765,0
23652061672068,3,6,0,2374770560,774577092,162235765,0
23652061735532,3,6,0,2374770560,774577092,162235765,0
23652061798920,3,6,0,2374770560,774577092,162235765,0
23652061862344,3,6,0,2374770560,774577092,162235765,0
23652061925704,3,6,0,2374770560,774577092,162235765,0
23652061989120,3,6,0,2374770560,774577092,162235765,0
23652062052776,3,6,0,2374770560,774577092,162235765,0
23652062116204,3,6,0,2374770560,774577092,162235765,0
23652062179684,3,6,0,2374770560,774577092,162235765,0
23652062332484,3,6,0,2374770560,774577092,162235765,0
23652062395988,3,6,0,2374770560,774577092,162235765,0
23652062459360,3,6,0,2374770560,774577092,162235765,0
23652062522980,3,6,0,2374770560,774577092,162235765,0
23652062586416,3,6,0,2374770560,774577092,162235765,0
23652062649816,3,6,0,2374770560,774577092,162235765,0
23652062713228,3,6,0,2374770560,774577092,162235765,0
23652062776796,3,6,0,2374770560,774577092,162235765,0
23652062840404,3,6,0,2374770560,774577092,162235765,0
23652062903896,3,6,0,2374770560,774577092,162235765,0
23652062967288,3,6,0,2374770560,774577092,162235765,0
23652063031116,3,6,0,2374770560,774577092,162235765,0
23652063094596,3,6,0,2374770560,774577092,162235765,0
23652063157980,3,6,0,2374770560,774577092,162235765,0
23652063221380,3,6,0,2374770560,774577092,162235765,0
23652063284896,3,6,0,2374770560,774577092,162235765,0
23652063348396,3,6,0,2374770560,774577092,162235765,0
23652063411936,3,6,0,2374773151,774579452,162235784,0
23652063475484,3,6,0,2374773151,774579452,162235784,0
23652063538896,3,6,0,2374773151,774579452,162235784,0
23652063602428,3,6,0,2374773151,774579452,162235784,0
23652063665900,3,6,0,2374773151,774579452,162235784,0
23652063729380,3,6,0,2374773151,774579452,162235784,0
23652063792868,3,6,0,2374773151,774579452,162235784,0
23652063856372,3,6,0,2374773151,774579452,162235784,0
23652063919828,3,6,0,2374773151,774579452,162235784,0
23652063983224,3,6,0,2374773151,774579452,162235784,0
23652064046676,3,6,0,2374773151,774579452,162235784,0
23652064110276,3,6,0,2374773151,774579452,162235784,0
23652064173728,3,6,0,2374773151,774579452,162235784,0
23652064237152,3,6,0,2374773151,774579452,162235784,0
23652064300724,3,6,0,2374773151,774579452,162235784,0
23652064364128,3,6,0,2374773151,774579452,162235784,0
23652064427536,3,6,0,2374773151,774579452,162235784,0
23652064490900,3,6,0,2374773151,774579452,162235784,0
23652064554580,3,6,0,2374773151,774579452,162235784,0
23652064618056,3,6,0,2374773151,774579452,162235784,0
23652064681468,3,6,0,2374773151,774579452,162235784,0
23652064745052,3,6,0,2374773151,774579452,162235784,0
23652064808468,3,6,0,2374773151,774579452,162235784,0
23652064871904,3,6,0,2374773151,774579452,162235784,0
23652064935552,3,6,0,2374773151,774579452,162235784,0
23652064999044,3,6,0,2374773151,774579452,162235784,0
23652065062632,3,6,0,2374773151,774579452,162235784,0
23652065126132,3,6,0,2374773151,774579452,162235784,0
23652065189636,3,6,0,2374773151,774579452,162235784,0
23652065253052,3,6,0,2374773151,774579452,162235784,0
23652065316684,3,6,0,2374773151,774579452,162235784,0
23652065380076,3,6,0,2374773151,774579452,162235784,0
23652065443452,3,6,0,2374773151,774579452,162235784,0
23652065506936,3,6,0,2374773151,774579452,162235784,0
23652065570332,3,6,0,2374773151,774579452,162235784,0
23652065633948,3,6,0,2374773151,774579452,162235784,0
23652065697288,3,6,0,2374773151,774579452,162235784,0
23652065761340,3,6,0,2374773151,774579452,162235784,0
23652065824780,3,6,0,2374773151,774579452,162235784,0
23652065888140,3,6,0,2374773151,774579452,162235784,0
23652065951520,3,6,0,2374773151,774579452,162235784,0
23652066014992,3,6,0,2374773151,774579452,162235784,0
23652066078424,3,6,0,2374773151,774579452,162235784,0
23652066141808,3,6,0,2374773151,774579452,162235784,0
23652066205404,3,6,0,2374773151,774579452,162235784,0
23652066268900,3,6,0,2374773151,774579452,162235784,0
23652066332308,3,6,0,2374773151,774579452,162235784,0
23652066395812,3,6,0,2374773151,774579452,162235784,0
23652066459448,3,6,0,2374773151,774579452,162235784,0
23652066523060,3,6,0,2374773151,774579452,162235784,0
23652066586468,3,6,0,2374773151,774579452,162235784,0
23652066649932,3,6,0,2374773151,774579452,162235784,0
23652066713312,3,6,0,2374773151,774579452,162235784,0
23652066776692,3,6,0,2374773151,774579452,162235784,0
23652066840160,3,6,0,2374773151,774579452,162235784,0
23652066903776,3,6,0,2374775648,774581715,162235804,0
23652067057844,3,6,0,2374775648,774581715,162235804,0
23652067121508,3,6,0,2374775648,774581715,162235804,0
23652067185060,3,6,0,2374775648,774581715,162235804,0
23652067248484,3,6,0,2374775648,774581715,162235804,0
23652067311996,3,6,0,2374775648,774581715,162235804,0
23652067375480,3,6,0,2374775648,774581715,162235804,0
23652067438920,3,6,0,2374775648,774581715,162235804,0
23652067502544,3,6,0,2374775648,774581715,162235804,0
23652067565984,3,6,0,2374775648,774581715,162235804,0
23652067629372,3,6,0,2374775648,774581715,162235804,0
23652067692796,3,6,0,2374775648,774581715,162235804,0
23652067756224,3,6,0,2374775648,774581715,162235804,0
23652067819696,3,6,0,2374775648,774581715,162235804,0
23652067883156,3,6,0,2374775648,774581715,162235804,0
23652067946632,3,6,0,2374775648,774581715,162235804,0
23652068010272,3,6,0,2374775648,774581715,162235804,0
23652068073696,3,6,0,2374775648,774581715,162235804,0
23652068137096,3,6,0,2374775648,774581715,162235804,0
23652068200556,3,6,0,2374775648,774581715,162235804,0
23652068263948,3,6,0,2374775648,774581715,162235804,0
23652068327400,3,6,0,2374775648,774581715,162235804,0
23652068390952,3,6,0,2374775648,774581715,162235804,0
23652068454432,3,6,0,2374775648,774581715,162235804,0
23652068517844,3,6,0,2374775648,774581715,162235804,0
23652068581240,3,6,0,2374775648,774581715,162235804,0
23652068644684,3,6,0,2374775648,774581715,162235804,0
23652068708100,3,6,0,2374775648,774581715,162235804,0
23652068771708,3,6,0,2374775648,774581715,162235804,0
23652068835076,3,6,0,2374775648,774581715,162235804,0
23652068898600,3,6,0,2374775648,774581715,162235804,0
23652068962048,3,6,0,2374775648,774581715,162235804,0
23652069025568,3,6,0,2374775648,774581715,162235804,0
23652069089132,3,6,0,2374775648,774581715,162235804,0
23652069152564,3,6,0,2374775648,774581715,162235804,0
23652069215968,3,6,0,2374775648,774581715,162235804,0
23652069279484,3,6,0,2374775648,774581715,162235804,0
23652069342964,3,6,0,2374775648,774581715,162235804,0
23652069406412,3,6,0,2374775648,774581715,162235804,0
23652069469852,3,6,0,2374775648,774581715,162235804,0
23652069533360,3,6,0,2374775648,774581715,162235804,0
23652069596924,3,6,0,2374775648,774581715,162235804,0
23652069660432,3,6,0,2374775648,774581715,162235804,0
23652069723900,3,6,0,2374775648,774581715,162235804,0
23652069787460,3,6,0,2374775648,774581715,162235804,0
23652069850928,3,6,0,2374775648,774581715,162235804,0
23652069914396,3,6,0,2374775648,774581715,162235804,0
23652069977928,3,6,0,2374775648,774581715,162235804,0
23652070041364,3,6,0,2374775648,774581715,162235804,0
23652070104880,3,6,0,2374775648,774581715,162235804,0
23652070168236,3,6,0,2374778185,774584028,162235823,0
23652070231496,3,6,0,2374778185,774584028,162235823,0
23652070294884,3,6,0,2374778185,774584028,162235823,0
23652070358268,3,6,0,2374778185,774584028,162235823,0
23652070421772,3,6,0,2374778185,774584028,162235823,0
23652070485212,3,6,0,2374778185,774584028,162235823,0
23652070548596,3,6,0,2374778185,774584028,162235823,0
23652070612120,3,6,0,2374778185,774584028,162235823,0
23652070675632,3,6,0,2374778185,774584028,162235823,0
23652070739148,3,6,0,2374778185,774584028,162235823,0
23652070802820,3,6,0,2374778185,774584028,162235823,0
23652070866260,3,6,0,2374778185,774584028,162235823,0
23652070929788,3,6,0,2374778185,774584028,162235823,0
23652070993264,3,6,0,2374778185,774584028,162235823,0
23652071056668,3,6,0,2374778185,774584028,162235823,0
23652071120068,3,6,0,2374778185,774584028,162235823,0
23652071183688,3,6,0,2374778185,774584028,162235823,0
23652071247120,3,6,0,2374778185,774584028,162235823,0
23652071310576,3,6,0,2374778185,774584028,162235823,0
23652071374048,3,6,0,2374778185,774584028,162235823,0
23652071437520,3,6,0,2374778185,774584028,162235823,0
23652071500964,3,6,0,2374778185,774584028,162235823,0
23652071564520,3,6,0,2374778185,774584028,162235823,0
23652071628192,3,6,0,2374778185,774584028,162235823,0
23652071785196,3,6,0,2374778185,774584028,162235823,0
23652071848592,3,6,0,2374778185,774584028,162235823,0
23652071912072,3,6,0,2374778185,774584028,162235823,0
23652071975652,3,6,0,2374778185,774584028,162235823,0
23652072039120,3,6,0,2374778185,774584028,162235823,0
23652072102476,3,6,0,2374778185,774584028,162235823,0
23652072165856,3,6,0,2374778185,774584028,162235823,0
23652072229392,3,6,0,2374778185,774584028,162235823,0
23652072292888,3,6,0,2374778185,774584028,162235823,0
23652072356280,3,6,0,2374778185,774584028,162235823,0
23652072419756,3,6,0,2374778185,774584028,162235823,0
23652072483192,3,6,0,2374778185,774584028,162235823,0
23652072546636,3,6,0,2374778185,774584028,162235823,0
23652072610052,3,6,0,2374778185,774584028,162235823,0
23652072673512,3,6,0,2374778185,774584028,162235823,0
23652072736912,3,6,0,2374778185,774584028,162235823,0
23652072800312,3,6,0,2374778185,774584028,162235823,0
23652072863776,3,6,0,2374778185,774584028,162235823,0
23652072927392,3,6,0,2374778185,774584028,162235823,0
23652072990868,3,6,0,2374778185,774584028,162235823,0
23652073054648,3,6,0,2374778185,774584028,162235823,0
23652073118132,3,6,0,2374778185,774584028,162235823,0
23652073181884,3,6,0,2374778185,774584028,162235823,0
23652073245644,3,6,0,2374778185,774584028,162235823,0
23652073309080,3,6,0,2374778185,774584028,162235823,0
23652073372496,3,6,0,2374778185,774584028,162235823,0
23652073436032,3,6,0,2374778185,774584028,162235823,0
23652073499500,3,6,0,2374778185,774584028,162235823,0
23652073562952,3,6,0,2374778185,774584028,162235823,0
23652073626348,3,6,0,2374780779,774586391,162235842,0
23652073689856,3,6,0,2374780779,774586391,162235842,0
23652073753240,3,6,0,2374780779,774586391,162235842,0
23652073816696,3,6,0,2374780779,774586391,162235842,0
23652073880080,3,6,0,2374780779,774586391,162235842,0
23652073943472,3,6,0,2374780779,774586391,162235842,0
23652074021880,3,6,0,2374780779,774586391,162235842,0
23652074141696,3,6,0,2374780779,774586391,162235842,0
23652074206140,3,6,0,2374780779,774586391,162235842,0
23652074270540,3,6,0,2374780779,774586391,162235842,0
23652074334712,3,6,0,2374780779,774586391,162235842,0
23652074398820,3,6,0,2374780779,774586391,162235842,0
23652074463856,3,6,0,2374780779,774586391,162235842,0
23652074528076,3,6,0,2374780779,774586391,162235842,0
23652074592208,3,6,0,2374780779,774586391,162235842,0
23652074656272,3,6,0,2374780779,774586391,162235842,0
23652074720452,3,6,0,2374780779,774586391,162235842,0
23652074784252,3,6,0,2374780779,774586391,162235842,0
23652074848228,3,6,0,2374780779,774586391,162235842,0
23652074912504,3,6,0,2374780779,774586391,162235842,0
23652074976692,3,6,0,2374780779,774586391,162235842,0
23652075040808,3,6,0,2374780779,774586391,162235842,0
23652075104868,3,6,0,2374780779,774586391,162235842,0
23652075169324,3,6,0,2374780779,774586391,162235842,0
23652075233764,3,6,0,2374780779,774586391,162235842,0
23652075297780,3,6,0,2374780779,774586391,162235842,0
23652075361972,3,6,0,2374780779,774586391,162235842,0
23652075426432,3,6,0,2374780779,774586391,162235842,0
23652075490448,3,6,0,2374780779,774586391,162235842,0
23652075554420,3,6,0,2374780779,774586391,162235842,0
23652075618772,3,6,0,2374780779,774586391,162235842,0
23652075683112,3,6,0,2374780779,774586391,162235842,0
23652075747660,3,6,0,2374780779,774586391,162235842,0
23652075811352,3,6,0,2374780779,774586391,162235842,0
23652075875004,3,6,0,2374780779,774586391,162235842,0
23652075938724,3,6,0,2374780779,774586391,162235842,0
23652076002600,3,6,0,2374780779,774586391,162235842,0
23652076066340,3,6,0,2374780779,774586391,162235842,0
23652076130048,3,6,0,2374780779,774586391,162235842,0
23652076193756,3,6,0,2374780779,774586391,162235842,0
23652076257440,3,6,0,2374780779,774586391,162235842,0
23652076415068,3,6,0,2374780779,774586391,162235842,0
23652076478904,3,6,0,2374780779,774586391,162235842,0
23652076542588,3,6,0,2374780779,774586391,162235842,0
23652076606416,3,6,0,2374780779,774586391,162235842,0
23652076669924,3,6,0,2374780779,774586391,162235842,0
23652076733748,3,6,0,2374780779,774586391,162235842,0
23652076797460,3,6,0,2374780779,774586391,162235842,0
23652076861140,3,6,0,2374780779,774586391,162235842,0
23652076924772,3,6,0,2374780779,774586391,162235842,0
23652076988444,3,6,0,2374783796,774589166,162235861,0
23652077052024,3,6,0,2374783796,774589166,162235861,0
23652077115712,3,6,0,2374783796,774589166,162235861,0
23652077179344,3,6,0,2374783796,774589166,162235861,0
23652077243148,3,6,0,2374783796,774589166,162235861,0
23652077306772,3,6,0,2374783796,774589166,162235861,0
23652077370420,3,6,0,2374783796,774589166,162235861,0
23652077434240,3,6,0,2374783796,774589166,162235861,0
23652077497916,3,6,0,2374783796,774589166,162235861,0
23652077561536,3,6,0,2374783796,774589166,162235861,0
23652077625228,3,6,0,2374783796,774589166,162235861,0
23652077688912,3,6,0,2374783796,774589166,162235861,0
23652077752624,3,6,0,2374783796,774589166,162235861,0
23652077816252,3,6,0,2374783796,774589166,162235861,0
23652077879848,3,6,0,2374783796,774589166,162235861,0
23652077943436,3,6,0,2374783796,774589166,162235861,0
23652078007028,3,6,0,2374783796,774589166,162235861,0
23652078070784,3,6,0,2374783796,774589166,162235861,0
23652078134848,3,6,0,2374783796,774589166,162235861,0
23652078198644,3,6,0,2374783796,774589166,162235861,0
23652078262400,3,6,0,2374783796,774589166,162235861,0
23652078326148,3,6,0,2374783796,774589166,162235861,0
23652078389848,3,6,0,2374783796,774589166,162235861,0
23652078453532,3,6,0,2374783796,774589166,162235861,0
23652078517240,3,6,0,2374783796,774589166,162235861,0
23652078580892,3,6,0,2374783796,774589166,162235861,0
23652078644560,3,6,0,2374783796,774589166,162235861,0
23652078708148,3,6,0,2374783796,774589166,162235861,0
23652078771856,3,6,0,2374783796,774589166,162235861,0
23652078835596,3,6,0,2374783796,774589166,162235861,0
23652078899228,3,6,0,2374783796,774589166,162235861,0
23652078962908,3,6,0,2374783796,774589166,162235861,0
23652079026520,3,6,0,2374783796,774589166,162235861,0
23652079090156,3,6,0,2374783796,774589166,162235861,0
23652079154136,3,6,0,2374783796,774589166,162235861,0
23652079217912,3,6,0,2374783796,774589166,162235861,0
23652079281520,3,6,0,2374783796,774589166,162235861,0
23652079345260,3,6,0,2374783796,774589166,162235861,0
23652079409272,3,6,0,2374783796,774589166,162235861,0
23652079472944,3,6,0,2374783796,774589166,162235861,0
23652079536604,3,6,0,2374783796,774589166,162235861,0
23652079600340,3,6,0,2374783796,774589166,162235861,0
23652079664408,3,6,0,2374783796,774589166,162235861,0
23652079728068,3,6,0,2374783796,774589166,162235861,0
23652079792144,3,6,0,2374783796,774589166,162235861,0
23652079856416,3,6,0,2374783796,774589166,162235861,0
23652079972540,3,6,0,2374783796,774589166,162235861,0
23652080050852,3,6,0,2374783796,774589166,162235861,0
23652080114404,3,6,0,2374783796,774589166,162235861,0
23652080177812,3,6,0,2374783796,774589166,162235861,0
23652080241244,3,6,0,2374783796,774589166,162235861,0
23652080304612,3,6,0,2374783796,774589166,162235861,0
23652080368000,3,6,0,2374786886,774592019,162235880,0
23652080431428,3,6,0,2374786886,774592019,162235880,0
23652080494812,3,6,0,2374786886,774592019,162235880,0
23652080558176,3,6,0,2374786886,774592019,162235880,0
23652080621440,3,6,0,2374786886,774592019,162235880,0
23652080684744,3,6,0,2374786886,774592019,162235880,0
23652080748020,3,6,0,2374786886,774592019,162235880,0
23652080811468,3,6,0,2374786886,774592019,162235880,0
23652080874800,3,6,0,2374786886,774592019,162235880,0
23652080938140,3,6,0,2374786886,774592019,162235880,0
23652081001420,3,6,0,2374786886,774592019,162235880,0
23652081064868,3,6,0,2374786886,774592019,162235880,0
23652081218908,3,6,0,2374786886,774592019,162235880,0
23652081282236,3,6,0,2374786886,774592019,162235880,0
23652081345536,3,6,0,2374786886,774592019,162235880,0
23652081408936,3,6,0,2374786886,774592019,162235880,0
23652081472192,3,6,0,2374786886,774592019,162235880,0
23652081535628,3,6,0,2374786886,774592019,162235880,0
23652081599060,3,6,0,2374786886,774592019,162235880,0
23652081662504,3,6,0,2374786886,774592019,162235880,0
23652081725744,3,6,0,2374786886,774592019,162235880,0
23652081789148,3,6,0,2374786886,774592019,162235880,0
23652081852488,3,6,0,2374786886,774592019,162235880,0
23652081915904,3,6,0,2374786886,774592019,162235880,0
23652081979428,3,6,0,2374786886,774592019,162235880,0
23652082042840,3,6,0,2374786886,774592019,162235880,0
23652082106152,3,6,0,2374786886,774592019,162235880,0
23652082169528,3,6,0,2374786886,774592019,162235880,0
23652082232812,3,6,0,2374786886,774592019,162235880,0
23652082296352,3,6,0,2374786886,774592019,162235880,0
23652082359660,3,6,0,2374786886,774592019,162235880,0
23652082423084,3,6,0,2374786886,774592019,162235880,0
23652082486432,3,6,0,2374786886,774592019,162235880,0
23652082549792,3,6,0,2374786886,774592019,162235880,0
23652082613172,3,6,0,2374786886,774592019,162235880,0
23652082676432,3,6,0,2374786886,774592019,162235880,0
23652082739712,3,6,0,2374786886,774592019,162235880,0
23652082802968,3,6,0,2374786886,774592019,162235880,0
23652082866268,3,6,0,2374786886,774592019,162235880,0
23652082929720,3,6,0,2374786886,774592019,162235880,0
23652082993152,3,6,0,2374786886,774592019,162235880,0
23652083056488,3,6,0,2374786886,774592019,162235880,0
23652083119860,3,6,0,2374786886,774592019,162235880,0
23652083183520,3,6,0,2374786886,774592019,162235880,0
23652083246920,3,6,0,2374786886,774592019,162235880,0
23652083310228,3,6,0,2374786886,774592019,162235880,0
23652083373712,3,6,0,2374786886,774592019,162235880,0
23652083437236,3,6,0,2374786886,774592019,162235880,0
23652083500628,3,6,0,2374786886,774592019,162235880,0
23652083564012,3,6,0,2374786886,774592019,162235880,0
23652083627324,3,6,0,2374786886,774592019,162235880,0
23652083690608,3,6,0,2374786886,774592019,162235880,0
23652083753912,3,6,0,2374786886,774592019,162235880,0
23652083817188,3,6,0,2374789475,774594376,162235899,0
23652083880604,3,6,0,2374789475,774594376,162235899,0
23652083943936,3,6,0,2374789475,774594376,162235899,0
23652084007488,3,6,0,2374789475,774594376,162235899,0
23652084070904,3,6,0,2374789475,774594376,162235899,0
23652084134280,3,6,0,2374789475,774594376,162235899,0
23652084197620,3,6,0,2374789475,774594376,162235899,0
23652084260956,3,6,0,2374789475,774594376,162235899,0
23652084324304,3,6,0,2374789475,774594376,162235899,0
23652084387736,3,6,0,2374789475,774594376,162235899,0
23652084451064,3,6,0,2374789475,774594376,162235899,0
23652084514384,3,6,0,2374789475,774594376,162235899,0
23652084577708,3,6,0,2374789475,774594376,162235899,0
23652084641152,3,6,0,2374789475,774594376,162235899,0
23652084704452,3,6,0,2374789475,774594376,162235899,0
23652084767888,3,6,0,2374789475,774594376,162235899,0
23652084831200,3,6,0,2374789475,774594376,162235899,0
23652084894536,3,6,0,2374789475,774594376,162235899,0
23652084957844,3,6,0,2374789475,774594376,162235899,0
23652085021320,3,6,0,2374789475,774594376,162235899,0
23652085084724,3,6,0,2374789475,774594376,162235899,0
23652085148004,3,6,0,2374789475,774594376,162235899,0
23652085211384,3,6,0,2374789475,774594376,162235899,0
23652085274780,3,6,0,2374789475,774594376,162235899,0
23652085338096,3,6,0,2374789475,774594376,162235899,0
23652085401344,3,6,0,2374789475,774594376,162235899,0
23652085464712,3,6,0,2374789475,774594376,162235899,0
23652085528172,3,6,0,2374789475,774594376,162235899,0
23652085591712,3,6,0,2374789475,774594376,162235899,0
23652085655328,3,6,0,2374789475,774594376,162235899,0
23652085718656,3,6,0,2374789475,774594376,162235899,0
23652085781920,3,6,0,2374789475,774594376,162235899,0
23652085940200,3,6,0,2374789475,774594376,162235899,0
23652086003516,3,6,0,2374789475,774594376,162235899,0
23652086067104,3,6,0,2374789475,774594376,162235899,0
23652086130500,3,6,0,2374789475,774594376,162235899,0
23652086193936,3,6,0,2374789475,774594376,162235899,0
23652086257348,3,6,0,2374789475,774594376,162235899,0
23652086320728,3,6,0,2374789475,774594376,162235899,0
23652086384064,3,6,0,2374789475,774594376,162235899,0
23652086447340,3,6,0,2374789475,774594376,162235899,0
23652086510776,3,6,0,2374789475,774594376,162235899,0
23652086574548,3,6,0,2374789475,774594376,162235899,0
23652086638080,3,6,0,2374789475,774594376,162235899,0
23652086701432,3,6,0,2374789475,774594376,162235899,0
23652086764812,3,6,0,2374789475,774594376,162235899,0
23652086828232,3,6,0,2374789475,774594376,162235899,0
23652086891592,3,6,0,2374789475,774594376,162235899,0
23652086954872,3,6,0,2374789475,774594376,162235899,0
23652087018156,3,6,0,2374789475,774594376,162235899,0
23652087081472,3,6,0,2374789475,774594376,162235899,0
23652087144816,3,6,0,2374789475,774594376,162235899,0
23652087208072,3,6,0,2374792092,774596762,162235918,0
23652087271640,3,6,0,2374792092,774596762,162235918,0
23652087334948,3,6,0,2374792092,774596762,162235918,0
23652087398196,3,6,0,2374792092,774596762,162235918,0
23652087461432,3,6,0,2374792092,774596762,162235918,0
23652087524704,3,6,0,2374792092,774596762,162235918,0
23652087588264,3,6,0,2374792092,774596762,162235918,0
23652087651680,3,6,0,2374792092,774596762,162235918,0
23652087715032,3,6,0,2374792092,774596762,162235918,0
23652087778396,3,6,0,2374792092,774596762,162235918,0
23652087841676,3,6,0,2374792092,774596762,162235918,0
23652087904976,3,6,0,2374792092,774596762,162235918,0
23652087968404,3,6,0,2374792092,774596762,162235918,0
23652088031748,3,6,0,2374792092,774596762,162235918,0
23652088095028,3,6,0,2374792092,774596762,162235918,0
23652088158444,3,6,0,2374792092,774596762,162235918,0
23652088221848,3,6,0,2374792092,774596762,162235918,0
23652088285212,3,6,0,2374792092,774596762,162235918,0
23652088348536,3,6,0,2374792092,774596762,162235918,0
23652088411800,3,6,0,2374792092,774596762,162235918,0
23652088475216,3,6,0,2374792092,774596762,162235918,0
23652088538556,3,6,0,2374792092,774596762,162235918,0
23652088601956,3,6,0,2374792092,774596762,162235918,0
23652088665272,3,6,0,2374792092,774596762,162235918,0
23652088728656,3,6,0,2374792092,774596762,162235918,0
23652088791972,3,6,0,2374792092,774596762,162235918,0
23652088855460,3,6,0,2374792092,774596762,162235918,0
23652088918936,3,6,0,2374792092,774596762,162235918,0
23652088982236,3,6,0,2374792092,774596762,162235918,0
23652089045576,3,6,0,2374792092,774596762,162235918,0
23652089108868,3,6,0,2374792092,774596762,162235918,0
23652089172340,3,6,0,2374792092,774596762,162235918,0
23652089235740,3,6,0,2374792092,774596762,162235918,0
23652089299260,3,6,0,2374792092,774596762,162235918,0
23652089362740,3,6,0,2374792092,774596762,162235918,0
23652089426120,3,6,0,2374792092,774596762,162235918,0
23652089489404,3,6,0,2374792092,774596762,162235918,0
23652089552768,3,6,0,2374792092,774596762,162235918,0
23652089616164,3,6,0,2374792092,774596762,162235918,0
23652089679536,3,6,0,2374792092,774596762,162235918,0
23652089742920,3,6,0,2374792092,774596762,162235918,0
23652089806440,3,6,0,2374792092,774596762,162235918,0
23652089869804,3,6,0,2374792092,774596762,162235918,0
23652089933124,3,6,0,2374792092,774596762,162235918,0
23652089996684,3,6,0,2374792092,774596762,162235918,0
23652090060136,3,6,0,2374792092,774596762,162235918,0
23652090123716,3,6,0,2374792092,774596762,162235918,0
23652090187128,3,6,0,2374792092,774596762,162235918,0
23652090250420,3,6,0,2374792092,774596762,162235918,0
23652090313864,3,6,0,2374792092,774596762,162235918,0
23652090377212,3,6,0,2374792092,774596762,162235918,0
23652090440688,3,6,0,2374792092,774596762,162235918,0
23652090503968,3,6,0,2374792092,774596762,162235918,0
23652090567300,3,6,0,2374792092,774596762,162235918,0
23652090727304,3,6,0,2374794517,774598959,162235937,0
23652090790800,3,6,0,2374794517,774598959,162235937,0
23652090854316,3,6,0,2374794517,774598959,162235937,0
23652090917592,3,6,0,2374794517,774598959,162235937,0
23652090980948,3,6,0,2374794517,774598959,162235937,0
23652091044296,3,6,0,2374794517,774598959,162235937,0
23652091107584,3,6,0,2374794517,774598959,162235937,0
23652091170864,3,6,0,2374794517,774598959,162235937,0
23652091234188,3,6,0,2374794517,774598959,162235937,0
23652091297488,3,6,0,2374794517,774598959,162235937,0
23652091360832,3,6,0,2374794517,774598959,162235937,0
23652091424260,3,6,0,2374794517,774598959,162235937,0
23652091487524,3,6,0,2374794517,774598959,162235937,0
23652091550820,3,6,0,2374794517,774598959,162235937,0
23652091634776,3,6,0,2374794517,774598959,162235937,0
23652091748880,3,6,0,2374794517,774598959,162235937,0
23652091813132,3,6,0,2374794517,774598959,162235937,0
23652091999000,3,6,0,2374794517,774598959,162235937,0
23652092084560,3,6,0,2374794517,774598959,162235937,0
23652092147932,3,6,0,2374794517,774598959,162235937,0
23652092211220,3,6,0,2374794517,774598959,162235937,0
23652092274560,3,6,0,2374794517,774598959,162235937,0
23652092337872,3,6,0,2374794517,774598959,162235937,0
23652092401232,3,6,0,2374794517,774598959,162235937,0
23652092464548,3,6,0,2374794517,774598959,162235937,0
23652092527912,3,6,0,2374794517,774598959,162235937,0
23652092591188,3,6,0,2374794517,774598959,162235937,0
23652092654504,3,6,0,2374794517,774598959,162235937,0
23652092717940,3,6,0,2374794517,774598959,162235937,0
23652092781268,3,6,0,2374794517,774598959,162235937,0
23652092844572,3,6,0,2374794517,774598959,162235937,0
23652092908048,3,6,0,2374794517,774598959,162235937,0
23652092971356,3,6,0,2374794517,774598959,162235937,0
23652093034808,3,6,0,2374794517,774598959,162235937,0
23652093098172,3,6,0,2374794517,774598959,162235937,0
23652093161600,3,6,0,2374794517,774598959,162235937,0
23652093225124,3,6,0,2374794517,774598959,162235937,0
23652093288456,3,6,0,2374794517,774598959,162235937,0
23652093352096,3,6,0,2374794517,774598959,162235937,0
23652093415484,3,6,0,2374794517,774598959,162235937,0
23652093478808,3,6,0,2374794517,774598959,162235937,0
23652093542292,3,6,0,2374794517,774598959,162235937,0
23652093605800,3,6,0,2374794517,774598959,162235937,0
23652093669160,3,6,0,2374794517,774598959,162235937,0
23652093732712,3,6,0,2374794517,774598959,162235937,0
23652093796016,3,6,0,2374794517,774598959,162235937,0
23652093859312,3,6,0,2374794517,774598959,162235937,0
23652093922624,3,6,0,2374794517,774598959,162235937,0
23652093986388,3,6,0,2374797198,774601409,162235956,0
23652094049724,3,6,0,2374797198,774601409,162235956,0
23652094113236,3,6,0,2374797198,774601409,162235956,0
23652094176508,3,6,0,2374797198,774601409,162235956,0
23652094239860,3,6,0,2374797198,774601409,162235956,0
23652094303240,3,6,0,2374797198,774601409,162235956,0
23652094366676,3,6,0,2374797198,774601409,162235956,0
23652094430040,3,6,0,2374797198,774601409,162235956,0
